指标名称,中间价:美元兑人民币,SHIBOR:1周,中国:银行间同业拆借加权利率:7天,中国:7天回购利率:加权平均:最近1周(B1W),中国:固定利率国债:发行利率:10年,中国:公开市场操作:货币净投放,中国:人民币存款准备金率(变动公告日期):大型存款类金融机构,中国:人民币存款准备金率:大型存款类金融机构:变动日期,中国:逆回购数量:7天,中国:正回购数量:14天
单位,,%,%,%,%,亿元,%,%,亿元,亿元
2005/4/11,8.2765,,1.6975,1.3482,,0,,,,
2005/4/12,8.2765,,1.8303,1.3289,,0,,,,
2005/4/13,8.2765,,1.872,1.3155,,-200,,,,
2005/4/14,8.2765,,1.9119,1.3101,,64.5,,,,
2005/4/15,8.2765,,1.7106,1.3025,,-300,,,,
2005/4/18,8.2765,,1.8013,1.2932,,0,,,,
2005/4/19,8.2765,,1.6602,1.2835,,0,,,,
2005/4/20,8.2765,,1.8067,1.2728,,-300,,,,
2005/4/21,8.2765,,1.7781,1.2651,,50,,,,
2005/4/22,8.2765,,1.854,1.2574,,-400,,,,
2005/4/25,8.2765,,1.5768,1.248,,0,,,,
2005/4/26,8.2765,,1.7766,1.2381,,50,,,,
2005/4/27,8.2765,,1.8911,1.2295,,-200,,,,
2005/4/28,8.2765,,1.7042,1.2268,,0,,,,
2005/4/29,8.2765,,1.6742,1.2269,,-200,,,,
2005/4/30,,,1.9292,1.2257,,0,,,,
2005/5/8,,,1.8821,1.2232,,0,,,,
2005/5/9,8.2765,,1.719,1.2166,,0,,,,
2005/5/10,8.2765,,1.5119,1.2066,,-50,,,,
2005/5/11,8.2765,,1.6936,1.1958,,-150,,,,
2005/5/12,8.2765,,1.3865,1.1877,,228,,,,
2005/5/13,8.2765,,1.7639,1.181,,-450,,,,
2005/5/16,8.2765,,1.7592,1.1744,,0,,,,
2005/5/17,8.2765,,1.8088,1.1658,,0,,,,
2005/5/18,8.2765,,1.7826,1.1571,,-200,,,,
2005/5/19,8.2765,,1.8358,1.1494,,600,,,,
2005/5/20,8.2765,,1.6287,1.1428,,-250,,,,
2005/5/23,8.2765,,1.565,1.1383,,0,,,,
2005/5/24,8.2765,,1.8515,1.1359,,0,,,,
2005/5/25,8.2765,,1.2769,1.1335,,-350,,,,
2005/5/26,8.2765,,1.5976,1.1318,,100,,,,
2005/5/27,8.2765,,1.7244,1.1302,,-100,,,,
2005/5/30,8.2765,,1.4226,1.1283,,0,,,,
2005/5/31,8.2765,,1.5399,1.1262,,0,,,,
2005/6/1,8.2765,,1.4752,1.1235,,-200,,,,
2005/6/2,8.2765,,1.9628,1.1169,,100,,,,
2005/6/3,8.2765,,1.6936,1.1104,,-150,,,,
2005/6/6,8.2765,,1.429,1.1052,,0,,,,
2005/6/7,8.2765,,1.5791,1.1004,,-150,,,,
2005/6/8,8.2765,,1.5744,1.0975,,-200,,,,
2005/6/9,8.2765,,1.6744,1.0969,,100,,,,
2005/6/10,8.2765,,1.7383,1.0965,,-150,,,,
2005/6/13,8.2765,,1.5908,1.0955,,0,,,,
2005/6/14,8.2765,,1.413,1.0946,,-200,,,,
2005/6/15,8.2765,,1.6446,1.0935,,100,,,,
2005/6/16,8.2765,,1.6103,1.0928,,150,,,,
2005/6/17,8.2765,,1.4643,1.0921,,0,,,,
2005/6/20,8.2765,,1.3912,1.0911,,0,,,,
2005/6/21,8.2765,,1.4164,1.0911,,-100,,,,
2005/6/22,8.2765,,1.623,1.0905,,-150,,,,
2005/6/23,8.2765,,1.5483,1.0894,,0,,,,
2005/6/24,8.2765,,1.5109,1.0882,,-100,,,,
2005/6/27,8.2765,,1.531,1.0884,,0,,,,
2005/6/28,8.2765,,1.6944,1.0875,,-200,,,,
2005/6/29,8.2765,,1.4782,1.089,,-150,,,,
2005/6/30,8.2765,,1.7565,1.0926,,0,,,,
2005/7/1,8.2765,,1.5066,1.0981,,-100,,,,
2005/7/4,8.2765,,1.3063,1.1071,,0,,,,
2005/7/5,8.2765,,1.4786,1.1186,,0,,,,
2005/7/6,8.2765,,1.3936,1.1294,,-150,,,,
2005/7/7,8.2765,,1.7395,1.1387,,-50,,,,
2005/7/8,8.2765,,1.4448,1.1461,,0,,,,
2005/7/11,8.2765,,1.6731,1.1509,,0,,,,
2005/7/12,8.2765,,1.5806,1.1538,,240,,,,
2005/7/13,8.2765,,1.6777,1.1561,,-100,,,,
2005/7/14,8.2765,,1.6224,1.1602,,-20,,,,
2005/7/15,8.2765,,1.6888,1.1648,,-50,,,,
2005/7/18,8.2765,,1.4846,1.1726,,0,,,,
2005/7/19,8.2765,,1.6305,1.1789,,0,,,,
2005/7/20,8.2765,,1.3991,1.1909,,-100,,,,
2005/7/21,8.2765,,1.6484,1.1992,,-160,,,,
2005/7/22,8.11,,1.6995,1.2071,,0,,,,
2005/7/25,8.1111,,1.6697,1.2208,,0,,,,
2005/7/26,8.1097,,1.5117,1.2336,,100,,,,
2005/7/27,8.1099,,1.5342,1.2408,,-100,,,,
2005/7/28,8.1128,,1.6039,1.2469,,-150,,,,
2005/7/29,8.108,,1.6433,1.2513,,-100,,,,
2005/8/1,8.1056,,1.6748,1.2456,,0,,,,
2005/8/2,8.1046,,1.6157,1.2402,,100,,,,
2005/8/3,8.1032,,1.5206,1.2353,,-150,,,,
2005/8/4,8.1051,,1.6435,1.2314,,-120,,,,
2005/8/5,8.1027,,1.4765,1.2273,,-150,,,,
2005/8/8,8.1037,,1.8957,1.2315,,0,,,,
2005/8/9,8.109,,1.4786,1.2358,,100,,,,
2005/8/10,8.107,,1.3602,1.2401,,-150,,,,
2005/8/11,8.1062,,1.6141,1.2433,,-120,,,,
2005/8/12,8.1002,,1.541,1.2456,,50,,,,
2005/8/15,8.098,,1.5694,1.2455,,0,,,,
2005/8/16,8.0971,,1.6448,1.2452,,0,,,,
2005/8/17,8.1002,,1.5095,1.2437,,-150,,,,
2005/8/18,8.0997,,1.7031,1.2424,,-120,,,,
2005/8/19,8.1007,,1.5038,1.2404,,50,,,,
2005/8/22,8.1047,,1.8523,1.238,,0,,,,
2005/8/23,8.1056,,1.3154,1.2348,,150,,,,
2005/8/24,8.1012,,1.543,1.2316,,-150,,,,
2005/8/25,8.1005,,1.5246,1.2281,,-120,,,,
2005/8/26,8.1002,,1.4291,1.2248,,50,,,,
2005/8/29,8.0965,,1.4546,1.2236,,0,,,,
2005/8/30,8.0954,,1.8577,1.2239,,0,,,,
2005/8/31,8.0973,,1.6898,1.2224,,-200,,,,
2005/9/1,8.0998,,1.5104,1.2201,,-60,,,,
2005/9/2,8.0949,,1.5993,1.2179,,350,,,,
2005/9/5,8.0935,,1.4744,1.2145,,0,,,,
2005/9/6,8.0916,,1.6195,1.2133,,100,,,,
2005/9/7,8.0913,,1.7653,1.2129,,-200,,,,
2005/9/8,8.0925,,1.4408,1.2142,,-50,,,,
2005/9/9,8.0945,,1.5706,1.2143,,150,,,,
2005/9/12,8.0956,,1.455,1.2157,,0,,,,
2005/9/13,8.0924,,1.6251,1.2163,,0,,,,
2005/9/14,8.094,,1.7695,1.2148,,-200,,,,
2005/9/15,8.0912,,1.4862,1.2124,,80,,,,
2005/9/16,8.0887,,1.5138,1.2085,,-50,,,,
2005/9/19,8.0871,,1.4387,1.2051,,0,,,,
2005/9/20,8.0908,,1.5933,1.2003,,0,,,,
2005/9/21,8.089,,1.847,1.1957,,-250,,,,
2005/9/22,8.0911,,1.4191,1.1901,,100,,,,
2005/9/23,8.0881,,1.5344,1.1887,,-200,,,,
2005/9/26,8.091,,1.4657,1.1839,,0,,,,
2005/9/27,8.0929,,1.4658,1.1788,,0,,,,
2005/9/28,8.092,,1.697,1.1751,,-250,,,,
2005/9/29,8.0939,,1.7072,1.1626,,-50,,,,
2005/9/30,8.093,,1.5826,1.1557,,-250,,,,
2005/10/8,,,1.7182,1.1503,,200,,,,
2005/10/9,,,1.377,1.1466,,0,,,,
2005/10/10,8.0876,,1.6404,1.1407,,0,,,,
2005/10/11,8.0864,,1.3872,1.1394,,0,,,,
2005/10/12,8.0879,,1.4536,1.1335,,-300,,,,
2005/10/13,8.0895,,1.7106,1.1276,,240,,,,
2005/10/14,8.0885,,1.5106,1.1216,,-450,,,,
2005/10/17,8.0896,,1.4825,1.1187,,0,,,,
2005/10/18,8.0877,,1.4884,1.1175,,0,,,,
2005/10/19,8.091,,1.6551,1.1169,,-350,,,,
2005/10/20,8.0924,,1.8318,1.1165,,400,,,,
2005/10/21,8.0905,,1.3934,1.1163,,-500,,,,
2005/10/24,8.0885,,1.4823,1.1148,,0,,,,
2005/10/25,8.0916,,1.2204,1.1147,,0,,,,
2005/10/26,8.0901,,1.2324,1.1147,,-350,,,,
2005/10/27,8.0867,,1.4589,1.1159,,240,,,,
2005/10/28,8.0862,,1.7556,1.1172,,-500,,,,
2005/10/31,8.084,,1.6725,1.1186,,0,,,,
2005/11/1,8.0845,,1.4715,1.1166,,-100,,,,
2005/11/2,8.086,,1.6978,1.1151,,-300,,,,
2005/11/3,8.0851,,1.5141,1.1131,,280,,,,
2005/11/4,8.0841,,1.6489,1.1102,,-400,,,,
2005/11/7,8.0856,,1.369,1.1077,,0,,,,
2005/11/8,8.0877,,1.7663,1.1071,,0,,,,
2005/11/9,8.0867,,1.4971,1.1052,,-350,,,,
2005/11/10,8.0857,,1.5906,1.1037,,120,,,,
2005/11/11,8.0847,,1.4459,1.1044,,-500,,,,
2005/11/14,8.0856,,1.7904,1.1073,,0,,,,
2005/11/15,8.0831,,1.6792,1.11,,0,,,,
2005/11/16,8.0845,,1.4127,1.1133,,-350,,,,
2005/11/17,8.0835,,1.5052,1.116,,150,,,,
2005/11/18,8.0845,,1.5977,1.1182,,-282,,,,
2005/11/21,8.0832,,1.5733,1.1306,,0,,,,
2005/11/22,8.0833,,1.5278,1.1492,,-100,,,,
2005/11/23,8.0839,,1.7194,1.1766,,-250,,,,
2005/11/24,8.0816,,1.7909,1.2091,,240,,,,
2005/11/25,8.0805,,1.7511,1.2402,,-150,,,,
2005/11/28,8.0815,,1.6962,1.2686,,0,,,,
2005/11/29,8.0825,,1.744,1.2974,,-100,,,,
2005/11/30,8.0796,,1.7604,1.3246,,-250,,,,
2005/12/1,8.0804,,1.8457,1.36,,200,,,,
2005/12/2,8.0798,,2.0507,1.4125,,-50,,,,
2005/12/5,8.0806,,1.8472,1.4617,,0,,,,
2005/12/6,8.0808,,1.6933,1.5199,,-50,,,,150
2005/12/7,8.078,,1.6628,1.5696,,-300,,,,
2005/12/8,8.0771,,1.8724,1.6035,,200,,,,
2005/12/9,8.078,,1.9029,1.6207,,300,,,,
2005/12/12,8.0765,,1.7592,1.6308,,0,,,,
2005/12/13,8.077,,1.9532,1.6271,,0,,,,100
2005/12/14,8.0751,,1.6213,1.6188,,-350,,,,
2005/12/15,8.0746,,1.8664,1.611,,-50,,,,
2005/12/16,8.074,,1.7335,1.5951,,400,,,,
2005/12/19,8.0735,,1.8846,1.5816,,0,,,,
2005/12/20,8.073,,1.8565,1.5705,,300,,,,50
2005/12/21,8.074,,1.6899,1.5604,,-350,,,,
2005/12/22,8.0765,,1.7463,1.5511,,100,,,,
2005/12/23,8.0775,,1.9253,1.547,,400,,,,
2005/12/26,8.0762,,1.7573,1.5363,,0,,,,
2005/12/27,8.0755,,1.6292,1.5322,,170,,,,130
2005/12/28,8.074,,1.9474,1.5299,,-500,,,,
2005/12/29,8.0725,,1.965,1.524,,-100,,,,
2005/12/30,8.0709,,1.5491,1.5204,,0,,,,
2005/12/31,8.0702,,1.5473,1.519,,0,,,,
2006/1/4,8.0702,,1.6333,1.5161,,50,,,,
2006/1/5,8.0678,,1.9051,1.5103,,400,,,,
2006/1/6,8.0675,,1.8559,1.5061,,-400,,,,
2006/1/9,8.0665,,1.7489,1.4999,,0,,,,
2006/1/10,8.0691,,1.8646,1.4932,,-20,,,,150
2006/1/11,8.0705,,1.7648,1.4852,,-950,,,,
2006/1/12,8.0685,,1.6725,1.4782,,160,,,,
2006/1/13,8.0698,,1.659,1.4722,,400,,,,
2006/1/16,8.0673,,1.7566,1.4662,,0,,,,
2006/1/17,8.0676,,1.6733,1.4615,,0,,,,
2006/1/18,8.0704,,1.5627,1.4565,,-700,,,,
2006/1/19,8.0687,,1.7545,1.4517,,1300,,,,
2006/1/20,8.0648,,1.9391,1.4543,,450,,,,
2006/1/23,8.0645,,1.8713,1.4627,,0,,,,
2006/1/24,8.0625,,2.3076,1.4865,,1333,,,,
2006/1/25,8.063,,2.3777,1.5979,,0,,,,
2006/1/26,8.062,,2.4211,1.9786,,300,,,,
2006/1/27,8.0608,,2.5397,2.17,,450,,,,
2006/1/28,,,2.3473,2.2303,,0,,,,
2006/2/5,,,1.8275,2.2752,,400,,,,
2006/2/6,8.056,,1.8033,2.1522,,0,,,,
2006/2/7,8.0566,,1.529,1.8605,,-1623,,,,
2006/2/8,8.0545,,1.6426,1.683,,-1200,,,,
2006/2/9,8.0558,,1.7039,1.5856,,200,,,,
2006/2/10,8.0516,,1.802,1.4939,,-300,,,,
2006/2/13,8.0472,,1.7666,1.4671,,0,,,,
2006/2/14,8.0477,,1.6231,1.447,,-260,,,,
2006/2/15,8.0481,,1.7183,1.4283,,-1300,,,,
2006/2/16,8.0495,,1.6881,1.4079,,200,,,,
2006/2/17,8.0493,,1.6018,1.386,,-500,,,,
2006/2/20,8.0483,,1.7613,1.3691,,0,,,,
2006/2/21,8.0485,,1.6477,1.353,,50,,,,
2006/2/22,8.0497,,1.4338,1.3347,,-900,,,,
2006/2/23,8.049,,1.7313,1.3234,,600,,,,
2006/2/24,8.0432,,1.563,1.3185,,-550,,,,
2006/2/27,8.042,,1.6079,1.3154,,0,,,,
2006/2/28,8.0415,,1.7849,1.3219,,200,,,,
2006/3/1,8.039,,1.692,1.3389,,-600,,,,
2006/3/2,8.0394,,1.6042,1.353,,500,,,,
2006/3/3,8.038,,1.7271,1.3678,,-400,,,,
2006/3/6,8.0382,,1.6735,1.3858,,0,,,,
2006/3/7,8.0425,,1.6943,1.3976,,0,,,,
2006/3/8,8.0475,,1.6738,1.4114,,-700,,,,
2006/3/9,8.048,,1.74,1.4222,,500,,,,
2006/3/10,8.0492,,1.7893,1.4295,,-600,,,,
2006/3/13,8.0503,,1.7118,1.4303,,0,,,,
2006/3/14,8.0475,,1.7697,1.4278,,0,,,,
2006/3/15,8.0388,,1.6164,1.4185,,-700,,,,
2006/3/16,8.035,,1.7627,1.4126,,400,,,,
2006/3/17,8.0286,,1.7596,1.4119,,-850,,,,
2006/3/20,8.025,,1.7745,1.411,,0,,,,
2006/3/21,8.0272,,1.7495,1.4116,,400,,,,
2006/3/22,8.0306,,1.7682,1.4162,,-600,,,,
2006/3/23,8.0296,,1.8545,1.4409,,300,,,,
2006/3/24,8.0338,,1.8017,1.4872,2.8,-100,,,,
2006/3/27,8.0245,,1.8458,1.532,,0,,,,
2006/3/28,8.0212,,1.8498,1.574,,450,,,,
2006/3/29,8.028,,1.8125,1.6083,,-300,,,,
2006/3/30,8.027,,1.8422,1.626,,200,,,,
2006/3/31,8.017,,1.6971,1.6254,,-200,,,,
2006/4/3,8.021,,1.9737,1.6232,,0,,,,
2006/4/4,8.0194,,1.7541,1.6191,,-300,,,,
2006/4/5,8.0116,,1.7944,1.6128,,-400,,,,
2006/4/6,8.0098,,1.8098,1.6073,,300,,,,
2006/4/7,8.013,,1.7539,1.6013,,-400,,,,
2006/4/10,8.004,,1.8081,1.5907,,0,,,,
2006/4/11,8.011,,1.7766,1.5755,,-300,,,,
2006/4/12,8.012,,1.816,1.5594,,-400,,,,
2006/4/13,8.0248,,1.6366,1.5424,,200,,,,
2006/4/14,8.0163,,1.6156,1.5284,,0,,,,
2006/4/17,8.0158,,1.8534,1.5281,,0,,,,
2006/4/18,8.014,,1.8967,1.5453,,700,,,,
2006/4/19,8.0128,,1.8783,1.5758,,-150,,,,
2006/4/20,8.0126,,1.8298,1.6108,,300,,,,
2006/4/21,8.021,,1.9371,1.6517,,180,,,,
2006/4/24,8.0185,,2.0947,1.6854,,0,,,,
2006/4/25,8.016,,2.1556,1.717,,0,,,,
2006/4/26,8.022,,2.1243,1.7484,,-100,,,,
2006/4/27,8.0205,,2.3458,1.7871,,200,,,,
2006/4/28,8.0165,,2.3613,1.835,,190,,,,
2006/4/29,,,2.3181,1.9247,,0,,,,
2006/4/30,,,2.05,1.936,,0,,,,
2006/5/8,8.009,,2.0211,1.9179,,150,,,,
2006/5/9,8.0065,,1.8681,1.895,,-200,,,,
2006/5/10,8.0048,,1.9307,1.8599,,-200,,,,
2006/5/11,8.0062,,1.9006,1.7962,,350,,,,
2006/5/12,8.0082,,1.9397,1.7778,,350,,,,
2006/5/15,7.9982,,1.9372,1.7695,,0,,,,
2006/5/16,8.015,,1.8707,1.7537,,200,,,,
2006/5/17,8.006,,1.7981,1.7354,,-550,,,,
2006/5/18,8.018,,1.8856,1.7071,,-618,,,,
2006/5/19,8.015,,1.8243,1.6925,,150,,,,
2006/5/22,8.0226,,1.8316,1.6763,,0,,,,
2006/5/23,8.0176,,1.8742,1.6614,,-350,,,,
2006/5/24,8.023,,1.73,1.6453,,-450,,,,
2006/5/25,8.0268,,1.755,1.645,,500,,,,
2006/5/26,8.0216,,1.8892,1.6379,,400,,,,
2006/5/29,8.0282,,1.8631,1.6309,,0,,,,
2006/5/30,8.0284,,1.8459,1.6256,,-300,,,,
2006/5/31,8.0188,,1.8637,1.6245,,-250,,,,
2006/6/1,8.021,,1.9393,1.6327,,200,,,,
2006/6/2,8.0214,,1.9528,1.6569,,400,,,,
2006/6/5,8.0096,,2.0936,1.681,,0,,,,
2006/6/6,8.0148,,2.0499,1.7063,,-150,,,,
2006/6/7,8.0168,,1.9233,1.7316,,-350,,,,
2006/6/8,8.0174,,1.9733,1.7571,,200,,,,
2006/6/9,8.018,,1.9514,1.7736,,300,,,,
2006/6/12,8.0161,,2.2353,1.7884,,0,,,,
2006/6/13,8.0073,,2.1105,1.8065,,800,,,,
2006/6/14,8.0051,,2.0996,1.8312,,-250,,,,
2006/6/15,7.9999,,2.0785,1.8733,,-900,,,,
2006/6/16,7.9976,,2.0799,1.9246,,-150,8,,,
2006/6/19,8.0018,,2.3098,1.9733,,0,,,,
2006/6/20,8.0036,,2.5066,2.0647,,-250,,,,
2006/6/21,7.999,,2.0799,2.121,,-150,,,,
2006/6/22,7.9975,,2.3563,2.1428,,150,,,,
2006/6/23,8.0026,,2.5408,2.1447,,-100,,,,
2006/6/26,8.0038,,2.4134,2.144,,0,,,,
2006/6/27,7.9991,,2.1971,2.111,,-550,,,,
2006/6/28,7.9995,,2.1312,2.0872,,-300,,,,
2006/6/29,8.0001,,2.2075,2.0671,,150,,,,
2006/6/30,7.9956,,2.0965,2.0701,,-50,,,,
2006/7/3,7.9924,,2.2941,2.0707,,0,,,,
2006/7/4,7.9935,,2.2119,2.0737,,50,,,,
2006/7/5,7.9944,,2.152,2.0811,,-250,,8,,
2006/7/6,7.996,,2.1483,2.085,,150,,,,
2006/7/7,7.9936,,2.2491,2.0746,,200,,,,
2006/7/10,7.9908,,2.3104,2.0632,,0,,,,
2006/7/11,7.9925,,2.111,2.0467,,-200,,,,
2006/7/12,7.9916,,2.1048,2.0284,,-500,,,,
2006/7/13,7.9948,,2.2371,2.0071,,100,,,,
2006/7/14,7.9956,,2.1488,1.9849,,-200,,,,
2006/7/17,7.997,,2.2458,1.9805,,-500,,,,
2006/7/18,8.0016,,2.1924,2.0056,,830,,,,
2006/7/19,8.0024,,2.5501,2.0544,,-150,,,,
2006/7/20,7.9918,,2.5894,2.15,,100,,,,
2006/7/21,7.9897,,2.6866,2.2862,,-10,8.5,,,
2006/7/24,7.9845,,2.6799,2.4177,,0,,,,
2006/7/25,7.987,,2.7018,2.5247,,20,,,,
2006/7/26,7.9877,,2.7441,2.6075,,-100,,,,
2006/7/27,7.9808,,2.683,2.6563,,100,,,,
2006/7/28,7.9792,,2.8098,2.6755,,0,,,,
2006/7/31,7.9732,,2.8228,2.6834,,0,,,,
2006/8/1,7.973,,2.7181,2.6826,,-100,,,,
2006/8/2,7.972,,2.6907,2.679,,-80.9,,,,
2006/8/3,7.9762,,2.7693,2.6758,,150,,,,
2006/8/4,7.9772,,2.861,2.6706,,-110,,,,
2006/8/7,7.9699,,2.6964,2.6518,,0,,,,
2006/8/8,7.974,,2.4392,2.6405,,-250,,,,
2006/8/9,7.9775,,2.8775,2.6278,,-171.3,,,,
2006/8/10,7.9688,,2.6976,2.6141,,150,,,,
2006/8/11,7.9725,,2.7485,2.5984,,390,,,,
2006/8/14,7.9928,,2.5667,2.5807,,0,,,,
2006/8/15,7.995,,2.3212,2.5568,,100,,8.5,,
2006/8/16,7.9827,,2.3379,2.5238,,-600,,,,
2006/8/17,7.9748,,2.484,2.4972,,150,,,,
2006/8/18,7.9736,,2.4225,2.4729,,580,,,,
2006/8/21,7.9698,,2.4683,2.4462,,0,,,,
2006/8/22,7.9672,,2.3321,2.4464,,70,,,,
2006/8/23,7.9703,,2.5495,2.4402,,-200,,,,
2006/8/24,7.9708,,2.4817,2.4217,,150,,,,
2006/8/25,7.9715,,2.4471,2.3942,,150,,,,
2006/8/28,7.9719,,2.338,2.3519,,0,,,,
2006/8/29,7.9669,,2.176,2.2818,,-270,,,,
2006/8/30,7.9598,,2.3923,2.2282,,-450,,,,
2006/8/31,7.9585,,2.3121,2.1949,,200,,,,
2006/9/1,7.959,,2.3139,2.1808,,300,,,,
2006/9/4,7.9499,,2.4464,2.1859,,0,,,,
2006/9/5,7.9425,,2.3047,2.2004,,-50,,,,
2006/9/6,7.9471,,2.392,2.2039,,-500,,,,
2006/9/7,7.9508,,2.5737,2.2017,,200,,,,
2006/9/8,7.9568,,2.4734,2.183,,300,,,,
2006/9/11,7.9608,,2.2224,2.1608,,0,,,,
2006/9/12,7.9552,,2.3553,2.1352,,-450,,,,
2006/9/13,7.9555,,2.286,2.1128,,-1200,,,,
2006/9/14,7.9476,,2.3525,2.0972,,200,,,,
2006/9/15,7.9459,,2.2026,2.091,,700,,,,
2006/9/18,7.9431,,2.2816,2.085,,0,,,,
2006/9/19,7.9342,,2.3782,2.0747,,100,,,,
2006/9/20,7.9299,,2.3389,2.0627,,-800,,,,
2006/9/21,7.9264,,2.1029,2.0447,,250,,,,
2006/9/22,7.9188,,2.5847,2.0375,,50,,,,
2006/9/25,7.9196,,2.502,2.0687,2.92,0,,,,
2006/9/26,7.915,,2.5092,2.1252,,950,,,,
2006/9/27,7.9072,,2.5375,2.1844,,-800,,,,
2006/9/28,7.8998,,2.6422,2.2357,,250,,,,
2006/9/29,7.9087,,2.7533,2.3081,,120,,,,
2006/9/30,,,2.5169,2.3458,,0,,,,
2006/10/8,,2.293,2.573,2.345,,200,,,,
2006/10/9,7.9103,2.296,2.7135,2.3286,,0,,,,
2006/10/10,7.9128,2.2971,2.5097,2.3179,,-350,,,,
2006/10/11,7.9164,2.2932,2.3956,2.2865,,-600,,,,
2006/10/12,7.9174,2.2904,2.4511,2.2613,,300,,,,
2006/10/13,7.9116,2.2919,2.3233,2.2511,,350,,,,
2006/10/16,7.9148,2.3144,2.4778,2.2498,,0,,,,
2006/10/17,7.911,2.379,2.6027,2.2603,,290,,,,
2006/10/18,7.9085,2.4628,2.6708,2.2936,,-600,,,,
2006/10/19,7.909,2.4922,2.7748,2.3446,,350,,,,
2006/10/20,7.8995,2.4901,2.4932,2.3951,,-10,,,,
2006/10/23,7.8998,2.4775,2.5083,2.4384,,0,,,,
2006/10/24,7.9049,2.4782,2.681,2.4626,,10,,,,
2006/10/25,7.9007,2.4322,2.5578,2.4732,,-950,,,,
2006/10/26,7.894,2.3887,2.5168,2.4474,,350,,,,
2006/10/27,7.8871,2.3696,2.5769,2.4079,,-190,,,,
2006/10/30,7.8781,2.3931,2.6342,2.3698,,0,,,,
2006/10/31,7.8792,2.4514,2.5068,2.359,,-150,,,,
2006/11/1,7.872,2.4803,2.5492,2.3606,,-400,,,,
2006/11/2,7.875,2.488,2.7442,2.3871,,300,,,,
2006/11/3,7.8729,2.4527,2.7852,2.4215,,-240,9,,,
2006/11/6,7.8804,2.5751,2.7427,2.4394,,0,,,,
2006/11/7,7.8829,2.6931,2.7539,2.4792,,200,,,,
2006/11/8,7.8719,2.8443,2.8257,2.5393,,-100,,,,
2006/11/9,7.8697,2.9405,2.8852,2.6231,,350,,,,
2006/11/10,7.8667,3.1975,3.0174,2.7231,,-190,,,,
2006/11/13,7.8644,3.2409,3.0107,2.8793,,0,,,,
2006/11/14,7.8703,3.6395,3.4695,3.0426,,0,,,,
2006/11/15,7.8715,3.6929,3.5618,3.2378,,-100,,9,,
2006/11/16,7.8733,3.5343,3.5218,3.403,,350,,,,
2006/11/17,7.8745,3.8258,3.6682,3.5014,,-10,,,,
2006/11/20,7.869,3.9409,3.7028,3.6258,,0,,,,
2006/11/21,7.8695,4.0016,3.5873,3.7403,,0,,,,
2006/11/22,7.8655,3.7091,3.5738,3.8182,,-20,,,,
2006/11/23,7.8596,3.7165,3.6641,3.8164,,250,,,,
2006/11/24,7.8526,3.8861,3.6112,3.8339,,150,,,,
2006/11/27,7.8402,3.1747,3.2976,3.8493,,0,,,,
2006/11/28,7.8487,3.0728,3.357,3.6704,,0,,,,
2006/11/29,7.8394,2.5137,2.5678,3.469,,-100,,,,
2006/11/30,7.8436,2.427,2.5367,3.1882,,250,,,,
2006/12/1,7.8331,2.3851,2.666,2.9232,,140,,,,
2006/12/4,7.824,2.3543,2.5562,2.6489,,0,,,,
2006/12/5,7.8279,2.3165,2.6142,2.5008,,0,,,,
2006/12/6,7.8226,2.2959,2.4966,2.3753,,-200,,,,
2006/12/7,7.8305,2.2643,2.5686,2.3409,,300,,,,
2006/12/8,7.8266,2.2463,2.4005,2.3087,,150,,,,
2006/12/11,7.8377,2.2424,2.4008,2.282,,-1200,,,,
2006/12/12,7.8324,2.2101,2.6245,2.261,,-100,,,,
2006/12/13,7.8254,2.2283,2.5589,2.239,,-50,,,,
2006/12/14,7.8197,2.0627,2.331,2.2272,,350,,,,
2006/12/15,7.8185,2.0486,2.2699,2.1817,,270,,,,
2006/12/18,7.8255,2.0248,2.2926,2.1383,,0,,,,
2006/12/19,7.827,2.0222,2.1424,2.0944,,-900,,,,
2006/12/20,7.8198,1.9789,2.2438,2.0519,,-300.5,,,,
2006/12/21,7.819,1.9016,2.0926,2.0053,,350,,,,
2006/12/22,7.8189,2.052,2.1789,1.9702,,130,,,,
2006/12/25,7.8221,2.2896,2.5524,1.9806,,0,,,,
2006/12/26,7.822,2.2841,2.5009,2.0498,,400,,,,600
2006/12/27,7.823,2.2785,2.4427,2.1158,,-600,,,,
2006/12/28,7.8149,2.0753,2.1248,2.1765,,500,,,,
2006/12/29,7.8087,1.9641,2.0308,2.1918,,550,,,,
2006/12/30,,1.9182,2.1073,2.1516,,0,,,,
2006/12/31,,1.6321,2.8768,2.0675,,0,,,,
2007/1/4,7.8073,1.5238,1.8692,1.9045,,0,,,,
2007/1/5,7.8097,1.5057,1.6448,1.7545,,-400,9.5,,,
2007/1/8,7.8135,1.4524,1.6463,1.6426,,0,,,,
2007/1/9,7.8078,1.4405,2.262,1.5499,,-300,,,,
2007/1/10,7.8081,1.4262,2.0055,1.4717,,-1200,,,,
2007/1/11,7.7977,1.4122,2.2073,1.4498,,-50,,,,
2007/1/12,7.8012,1.4047,1.9197,1.429,,-450,,,,
2007/1/15,7.7938,1.38,1.776,1.4122,,0,,9.5,,
2007/1/16,7.7895,1.3733,1.4541,1.3959,,0,,,,
2007/1/17,7.7798,1.4986,1.8796,1.3801,,-2100,,,,
2007/1/18,7.7758,1.5048,1.6313,1.4003,,600,,,,
2007/1/19,7.7788,1.5485,1.777,1.4258,,-260,,,,
2007/1/22,7.78,1.7726,2.2458,1.4595,,0,,,,
